225	12.200000000	-40.317	153.678	
226	12.250000000	-39.589	124.239	
227	12.300000000	-39.684	94.034	
228	12.350000000	-39.552	69.367	
229	12.400000000	-39.530	43.894	
230	12.450000000	-38.798	14.622	
231	12.500000000	-40.147	-11.070	
232	12.550000000	-38.836	-41.463	
233	12.600000000	-37.750	-67.277	
234	12.650000000	-37.797	-93.748	
235	12.700000000	-37.937	-125.152	
236	12.750000000	-38.187	-153.509	
237	12.800000000	-37.678	-179.185	
238	12.850000000	-37.506	146.927	
239	12.900000000	-36.935	122.599	
240	12.950000000	-37.619	97.156	
241	13.000000000	-37.367	69.216	
242	13.050000000	-37.561	37.983	
243	13.100000000	-37.072	8.686	
244	13.150000000	-37.586	-15.902	
245	13.200000000	-37.666	-48.308	
246	13.250000000	-38.036	-74.935	
247	13.300000000	-37.666	-103.160	
248	13.350000000	-38.417	-128.721	
249	13.400000000	-38.825	-161.739	
250	13.450000000	-39.701	172.153	
251	13.500000000	-39.576	146.532	
252	13.550000000	-39.992	124.811	
253	13.600000000	-39.933	100.796	
254	13.650000000	-39.509	82.833	
255	13.700000000	-40.314	51.495	
256	13.750000000	-39.112	22.287	
257	13.800000000	-39.159	3.209	
258	13.850000000	-39.780	-29.281	
259	13.900000000	-38.467	-54.943	
260	13.950000000	-38.999	-82.804	
261	14.000000000	-39.641	-113.312	
262	14.050000000	-39.524	-149.474	
263	14.100000000	-39.658	-172.778	
264	14.150000000	-40.359	158.782	
265	14.200000000	-40.060	126.917	
266	14.250000000	-40.427	100.195	
267	14.300000000	-40.235	72.439	
268	14.350000000	-40.722	42.658	
269	14.400000000	-41.524	9.167	
270	14.450000000	-40.823	-15.134	
271	14.500000000	-42.004	-48.859	
272	14.550000000	-42.181	-75.458	
273	14.600000000	-42.140	-108.325	
274	14.650000000	-42.070	-136.519	
275	14.700000000	-43.258	-177.536	
276	14.750000000	-42.402	160.444	
277	14.800000000	-43.244	129.519	
278	14.850000000	-42.789	98.929	
279	14.900000000	-43.588	65.876	
280	14.950000000	-44.038	41.655	
281	15.000000000	-42.763	10.513	
282	15.050000000	-43.574	-17.866	
283	15.100000000	-45.459	-64.972	
284	15.150000000	-43.240	-77.212	
285	15.200000000	-43.694	-105.100	
286	15.250000000	-43.903	-135.229	
287	15.300000000	-43.443	-158.712	
288	15.350000000	-44.004	176.414	
289	15.400000000	-44.927	148.312	
290	15.450000000	-44.323	122.032	
291	15.500000000	-44.675	100.725	
292	15.550000000	-44.094	69.801	
293	15.600000000	-45.985	44.238	
294	15.650000000	-45.930	21.999	
295	15.700000000	-45.745	-8.842	
296	15.750000000	-47.535	-34.901	
297	15.800000000	-48.224	-49.477	
298	15.850000000	-49.273	-81.322	
299	15.900000000	-49.159	-108.400	
300	15.950000000	-49.761	-129.693	
301	16.000000000	-49.655	-151.596	
302	16.050000000	-51.815	-173.214	
303	16.100000000	-54.212	111.652	
304	16.150000000	-53.567	130.295	
305	16.200000000	-53.354	114.983	
306	16.250000000	-55.502	86.387	
307	16.300000000	-52.903	78.997	
308	16.350000000	-57.247	50.858	
309	16.400000000	-54.428	27.140	
310	16.450000000	-54.596	12.046	
311	16.500000000	-52.815	2.390	
312	16.550000000	-52.729	-31.567	
313	16.600000000	-55.336	-48.821	
314	16.650000000	-54.551	-90.429	
315	16.700000000	-54.134	-101.082	
316	16.750000000	-53.760	-122.859	
317	16.800000000	-53.371	-129.098	
318	16.850000000	-52.148	-160.166	
319	16.900000000	-54.610	-157.992	
320	16.950000000	-53.992	-177.443	
321	17.000000000	-54.874	162.563	
322	17.050000000	-52.593	118.909	
323	17.100000000	-53.798	96.887	
324	17.150000000	-52.491	119.917	
325	17.200000000	-54.069	96.406	
326	17.250000000	-55.119	48.765	
327	17.300000000	-52.858	19.472	
328	17.350000000	-53.077	-5.014	
329	17.400000000	-54.789	-46.127	
330	17.450000000	-52.621	-45.925	
331	17.500000000	-54.537	-75.024	
332	17.550000000	-51.328	-95.523	
333	17.600000000	-51.750	-132.142	
334	17.650000000	-52.307	-146.405	
335	17.700000000	-53.190	158.889	
336	17.750000000	-52.540	160.310	
337	17.800000000	-52.623	156.504	
338	17.850000000	-52.986	132.580	
339	17.900000000	-51.628	119.991	
340	17.950000000	-54.207	95.671	
341	18.000000000	-55.938	71.521	
342	18.050000000	-51.447	76.261	
343	18.100000000	-52.231	57.001	
344	18.150000000	-52.456	39.057	
345	18.200000000	-50.189	42.899	
346	18.250000000	-50.288	8.085	
347	18.300000000	-48.420	-28.523	
348	18.350000000	-48.683	-41.262	
349	18.400000000	-47.783	-65.290	
350	18.450000000	-47.260	-91.088	
351	18.500000000	-46.274	-103.643	
352	18.550000000	-45.846	-125.320	
353	18.600000000	-46.684	-156.626	
354	18.650000000	-45.119	178.733	
355	18.700000000	-47.974	158.355	
356	18.750000000	-46.389	118.249	
357	18.800000000	-46.053	98.078	
358	18.850000000	-45.623	67.644	
359	18.900000000	-46.096	43.015	
360	18.950000000	-44.247	14.345	
361	19.000000000	-44.372	-16.900	
362	19.050000000	-45.165	-42.233	
363	19.100000000	-44.810	-69.262	
364	19.150000000	-46.032	-101.808	
365	19.200000000	-45.473	-119.907	
366	19.250000000	-45.951	-157.205	
367	19.300000000	-45.180	-176.922	
368	19.350000000	-46.202	164.152	
369	19.400000000	-45.720	127.845	
370	19.450000000	-45.153	101.040	
371	19.500000000	-44.629	82.917	
372	19.550000000	-45.555	49.917	
373	19.600000000	-44.612	27.808	
374	19.650000000	-45.665	1.056	
375	19.700000000	-45.308	-24.830	
376	19.750000000	-45.483	-48.770	
377	19.800000000	-45.220	-83.865	
378	19.850000000	-49.205	-110.684	
379	19.900000000	-48.463	-123.164	
380	19.950000000	-48.951	-153.751	
381	20.000000000	-49.066	-166.854	
382	20.050000000	-52.346	164.379	
383	20.100000000	-52.040	146.090	
384	20.150000000	-59.211	144.830	
385	20.200000000	-57.313	125.884	
386	20.250000000	-59.115	145.027	
387	20.300000000	-54.803	135.876	
388	20.350000000	-59.004	119.957	
389	20.400000000	-56.018	114.708	
390	20.450000000	-52.722	92.506	
391	20.500000000	-51.207	71.538	
392	20.550000000	-51.218	50.757	
393	20.600000000	-52.214	22.991	
394	20.650000000	-50.436	3.200	
395	20.700000000	-52.284	-27.787	
396	20.750000000	-49.566	-54.885	
397	20.800000000	-52.485	-80.542	
398	20.850000000	-52.117	-102.427	
399	20.900000000	-52.283	-133.389	
400	20.950000000	-51.489	-156.840	
401	21.000000000	-50.890	179.167	
